epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
279,22444.1,0.827,0.52626,0.95232,0.82473,0.66635,0.72704,0.45686,1.4066,1.10969,1.26395,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
280,22644.6,0.82535,0.515,0.95542,0.8313,0.66348,0.72714,0.45707,1.40673,1.11292,1.26483,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
281,228.327,0.81603,0.51216,0.95501,0.8306,0.66339,0.7268,0.45659,1.40746,1.11264,1.26576,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
282,445.57,0.81801,0.51134,0.9571,0.82873,0.66393,0.72675,0.45662,1.40801,1.11356,1.26715,0.002181,0.000727,0.002181,0.000727,0.002181,0.000727,0.002181,0.000727
283,653.538,0.82716,0.51279,0.95953,0.83113,0.66092,0.72616,0.45658,1.40869,1.11453,1.26823,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
284,861.162,0.81495,0.50684,0.95314,0.83023,0.66,0.72552,0.45661,1.40875,1.11517,1.26946,0.001983,0.000661,0.001983,0.000661,0.001983,0.000661,0.001983,0.000661
285,1069.06,0.81871,0.50849,0.9532,0.82985,0.66018,0.72516,0.45621,1.40941,1.11628,1.27088,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
286,1277.62,0.81487,0.50818,0.95286,0.83051,0.6615,0.72553,0.45638,1.41058,1.11755,1.27243,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
287,1494.39,0.81301,0.5048,0.95211,0.8298,0.66214,0.72523,0.45622,1.4104,1.11904,1.27317,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
288,1717.92,0.80577,0.50349,0.95118,0.82785,0.66464,0.72496,0.45608,1.41094,1.12054,1.2741,0.001587,0.000529,0.001587,0.000529,0.001587,0.000529,0.001587,0.000529
289,1951.09,0.8049,0.50299,0.95139,0.82636,0.66589,0.7252,0.45635,1.41191,1.12163,1.27514,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
290,2169.89,0.80659,0.50554,0.95255,0.82748,0.66625,0.72474,0.45615,1.41193,1.12283,1.27621,0.001389,0.000463,0.001389,0.000463,0.001389,0.000463,0.001389,0.000463
291,259.472,0.79904,0.43846,0.92844,0.82692,0.66571,0.72452,0.45609,1.41288,1.12222,1.27756,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
292,487.647,0.78205,0.42763,0.92525,0.82484,0.66597,0.72434,0.45584,1.4136,1.12234,1.2787,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
293,714.197,0.76556,0.41877,0.91978,0.82432,0.66612,0.72403,0.45572,1.41385,1.12311,1.27951,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
294,940.307,0.76416,0.41599,0.91847,0.82168,0.66651,0.72422,0.4556,1.41459,1.12409,1.28117,0.000993,0.000331,0.000993,0.000331,0.000993,0.000331,0.000993,0.000331
295,1166.12,0.75578,0.41801,0.91784,0.82128,0.66696,0.72375,0.45524,1.41525,1.12585,1.28254,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
296,1392.2,0.75215,0.4103,0.91267,0.82165,0.66637,0.72354,0.45485,1.41577,1.1277,1.28372,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265
297,1618.38,0.74672,0.41017,0.90974,0.82197,0.66625,0.72314,0.45466,1.41624,1.12903,1.28458,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
298,1844.34,0.74519,0.40917,0.9076,0.8225,0.66625,0.72289,0.45462,1.41646,1.13081,1.2859,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
299,2070.71,0.73934,0.40484,0.9089,0.8223,0.66604,0.72302,0.45441,1.41716,1.13362,1.28716,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166
300,2275.61,0.73596,0.4047,0.90961,0.82183,0.66804,0.72247,0.45431,1.41778,1.13411,1.28846,0.000399,0.000133,0.000399,0.000133,0.000399,0.000133,0.000399,0.000133
