epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
142,14011.2,1.44113,0.95759,0.00854,0.78482,0.64786,0.72583,0.42897,1.54935,1.14355,0.01259,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
143,14252.5,1.44241,0.95836,0.00847,0.78663,0.64839,0.72627,0.42956,1.54988,1.14234,0.0126,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
144,14493.3,1.44888,0.95933,0.00853,0.78614,0.65071,0.72632,0.42932,1.54607,1.14838,0.01255,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281
145,14734.3,1.43687,0.96,0.00846,0.77894,0.65554,0.72736,0.43003,1.54537,1.14942,0.01256,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
146,14975.7,1.42852,0.94545,0.00858,0.78371,0.65536,0.72765,0.4306,1.54546,1.14962,0.01254,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215
147,15217.6,1.4356,0.94775,0.00849,0.78109,0.65714,0.72824,0.431,1.54493,1.14912,0.01254,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
148,15460.1,1.43337,0.93415,0.00834,0.78545,0.65764,0.72876,0.43092,1.54543,1.14937,0.01255,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
149,15702.3,1.42205,0.92763,0.00843,0.78726,0.65687,0.72851,0.43143,1.54546,1.14774,0.01258,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
150,15943.9,1.4266,0.93165,0.00842,0.78394,0.65633,0.72805,0.43116,1.546,1.14897,0.01259,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083
151,16185.6,1.42056,0.9278,0.00842,0.78911,0.65411,0.72863,0.43245,1.54552,1.14776,0.01261,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
152,16426.7,1.41859,0.9303,0.00834,0.78744,0.65393,0.72853,0.43288,1.54411,1.15,0.01259,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017
153,16668.2,1.41027,0.92637,0.00839,0.79043,0.656,0.72934,0.4334,1.54357,1.15046,0.0126,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
154,16908.6,1.41085,0.91915,0.00827,0.79193,0.65518,0.72902,0.43387,1.54235,1.15165,0.0126,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
155,17149.4,1.41336,0.92078,0.00835,0.79395,0.65299,0.72957,0.43419,1.54261,1.15243,0.01262,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
156,17391.6,1.40665,0.91564,0.00838,0.79567,0.65226,0.73037,0.43504,1.54245,1.15131,0.01263,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885
157,17634.3,1.4038,0.89825,0.00832,0.79185,0.65554,0.73047,0.43495,1.54199,1.15159,0.01263,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
158,17876.3,1.40326,0.91033,0.00824,0.7923,0.65735,0.73087,0.43537,1.54121,1.1535,0.01264,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819
159,18117.4,1.39977,0.9113,0.00832,0.79373,0.65839,0.73202,0.43604,1.54144,1.15243,0.01266,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
160,18357.5,1.3988,0.90307,0.00819,0.79617,0.65913,0.73286,0.43679,1.54143,1.15148,0.01268,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
161,18601.1,1.39386,0.88789,0.00826,0.79515,0.65821,0.73196,0.43666,1.54218,1.15078,0.01269,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
162,18842.7,1.38916,0.8958,0.00818,0.79651,0.65768,0.73224,0.43715,1.54125,1.1526,0.01269,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687
163,19084.9,1.38693,0.89223,0.0082,0.7974,0.65768,0.73251,0.43763,1.54025,1.15376,0.0127,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
164,19326.2,1.38871,0.89198,0.00816,0.79793,0.65857,0.73281,0.43798,1.54065,1.15273,0.01272,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621
165,19567.6,1.37868,0.89017,0.00807,0.79272,0.66038,0.73264,0.4387,1.54257,1.14959,0.01274,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
166,19808.7,1.37783,0.88514,0.00803,0.79161,0.66139,0.73326,0.43941,1.5423,1.15056,0.01274,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
167,20051,1.37625,0.88489,0.00796,0.79055,0.66036,0.7337,0.43998,1.54386,1.1479,0.01279,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
168,20290.6,1.38292,0.88214,0.00794,0.79161,0.65964,0.73334,0.44017,1.5433,1.15045,0.01278,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489
169,20531.7,1.36596,0.87395,0.00801,0.79046,0.66179,0.73367,0.44087,1.54301,1.15248,0.01279,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
170,20772.5,1.36857,0.87582,0.00792,0.79382,0.65964,0.73357,0.44159,1.54237,1.15415,0.01277,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423
171,21015.2,1.37049,0.86484,0.00797,0.79784,0.65893,0.73322,0.44132,1.54186,1.15629,0.01277,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
172,303.762,1.32365,0.83267,0.00749,0.79469,0.66089,0.7339,0.44166,1.54342,1.15518,0.0128,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
173,579.698,1.34052,0.84304,0.00785,0.793,0.66232,0.73361,0.44157,1.54268,1.15676,0.01281,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
174,858.187,1.35818,0.85604,0.00783,0.79429,0.66161,0.73388,0.44202,1.54277,1.15833,0.01282,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291
175,1136.38,1.34546,0.86368,0.00786,0.79399,0.66357,0.73433,0.44252,1.54333,1.15748,0.01282,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
176,1417.94,1.35379,0.86506,0.00783,0.79476,0.66214,0.73445,0.44218,1.54397,1.15619,0.01283,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225
177,1707.75,1.35791,0.8662,0.00787,0.79856,0.65834,0.73481,0.44285,1.5419,1.15885,0.01281,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
178,1994.52,1.34852,0.8525,0.00778,0.80294,0.65704,0.73578,0.44334,1.54035,1.16185,0.0128,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
179,2274.67,1.35492,0.86108,0.00783,0.80251,0.65696,0.73572,0.4434,1.54,1.16076,0.01284,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
180,2551.31,1.3451,0.86832,0.00776,0.80843,0.65214,0.73542,0.44367,1.54062,1.16141,0.01284,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093
181,2830.38,1.35395,0.86919,0.00783,0.81338,0.65143,0.7353,0.44397,1.54007,1.16149,0.01284,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
182,3109.03,1.34451,0.86249,0.00771,0.8081,0.65304,0.73518,0.44396,1.54021,1.16327,0.01285,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027
183,3387.68,1.34476,0.86031,0.00782,0.80963,0.65143,0.73509,0.44428,1.53844,1.16598,0.01282,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
184,3666.41,1.33774,0.85216,0.00767,0.80465,0.65857,0.73506,0.44433,1.53771,1.16643,0.01282,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
185,3942.14,1.33713,0.84422,0.00767,0.80325,0.66143,0.73586,0.44502,1.53782,1.16441,0.01283,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
186,4215.21,1.33675,0.84451,0.00772,0.80405,0.66286,0.73621,0.4457,1.53538,1.16603,0.01282,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895
187,4482.19,1.33464,0.84771,0.00783,0.80387,0.66143,0.73609,0.44591,1.53576,1.16559,0.01284,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
188,4727.88,1.31794,0.83564,0.00766,0.80371,0.66172,0.73516,0.44594,1.53551,1.16782,0.01284,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829
189,4973.97,1.3146,0.83169,0.00748,0.80009,0.66393,0.73514,0.44569,1.53566,1.16931,0.01284,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
190,5223.78,1.31494,0.8255,0.0076,0.80401,0.66321,0.73512,0.44645,1.53501,1.17036,0.01284,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
191,5471.53,1.32088,0.83001,0.00753,0.80352,0.66071,0.73526,0.44686,1.5348,1.17031,0.01284,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
192,5722.33,1.31632,0.83323,0.00755,0.80562,0.66071,0.73486,0.44668,1.53345,1.17165,0.01284,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697
193,5972.81,1.31865,0.82812,0.00755,0.80403,0.66157,0.73546,0.44719,1.5326,1.17385,0.01281,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
194,6220.41,1.31228,0.82324,0.00747,0.80663,0.6622,0.73571,0.44787,1.53177,1.17176,0.01281,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631
195,6468.56,1.30401,0.81898,0.00749,0.8059,0.66282,0.73556,0.44793,1.53178,1.17013,0.01284,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
196,6717.35,1.306,0.81964,0.00752,0.80612,0.66156,0.7348,0.44817,1.53117,1.17288,0.01283,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
197,6962.92,1.30317,0.80902,0.00744,0.80561,0.66143,0.73478,0.44841,1.5317,1.17306,0.01285,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
198,7212.79,1.29926,0.81328,0.00743,0.80917,0.66125,0.73556,0.44874,1.53254,1.17221,0.01288,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499
199,7459.05,1.29585,0.79821,0.00736,0.80913,0.66107,0.73593,0.44945,1.53244,1.17141,0.01289,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
200,7706.41,1.29102,0.80913,0.0074,0.80882,0.65951,0.73599,0.4497,1.53221,1.1735,0.01291,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433
201,7952.77,1.28498,0.79397,0.00722,0.8079,0.65911,0.73564,0.44972,1.53091,1.17461,0.01289,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
202,8200.72,1.27672,0.79053,0.00733,0.80964,0.65924,0.73564,0.44997,1.52984,1.17616,0.01287,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
203,8446.81,1.28212,0.79354,0.00733,0.81006,0.66054,0.73609,0.45032,1.52913,1.17727,0.01288,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
204,8694.05,1.27344,0.7804,0.00722,0.81398,0.65947,0.73594,0.45071,1.52745,1.17911,0.01287,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301
205,8940.64,1.27933,0.78905,0.00719,0.8186,0.65732,0.73626,0.45075,1.52722,1.17892,0.01287,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
206,9185.18,1.27616,0.78412,0.00735,0.82196,0.65541,0.73667,0.45118,1.52741,1.17929,0.01287,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235
207,9433.93,1.26921,0.7711,0.0073,0.81617,0.65964,0.73667,0.45143,1.5264,1.18236,0.01287,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
208,9680.58,1.26742,0.77151,0.0072,0.81763,0.65809,0.73649,0.45171,1.52605,1.18242,0.01288,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
209,9924.93,1.26717,0.7731,0.00715,0.81671,0.6575,0.73615,0.45261,1.52584,1.18256,0.01288,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
210,10172,1.25271,0.76209,0.00708,0.81154,0.6613,0.73627,0.45292,1.52437,1.18752,0.01286,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103
211,10417,1.26031,0.76711,0.00712,0.81937,0.65589,0.73636,0.45291,1.52324,1.18875,0.01287,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
212,10664.1,1.25498,0.76737,0.00707,0.81719,0.65776,0.73629,0.45338,1.52226,1.19163,0.01287,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037
213,10910.8,1.24472,0.75564,0.00688,0.82035,0.65911,0.73644,0.45372,1.52329,1.19142,0.01289,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
214,11158.5,1.23892,0.76129,0.00704,0.81865,0.65946,0.73675,0.45382,1.52187,1.19496,0.01289,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
215,11406.9,1.24029,0.75769,0.00704,0.82333,0.6591,0.73701,0.45414,1.52171,1.19565,0.01289,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
216,11652.7,1.23841,0.75053,0.007,0.824,0.65607,0.73647,0.45394,1.52079,1.19879,0.01288,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905
217,11896.9,1.24844,0.748,0.00691,0.82209,0.65589,0.73669,0.45425,1.52126,1.20203,0.01289,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
218,12141.7,1.2334,0.75037,0.00703,0.81794,0.65786,0.73606,0.45437,1.52001,1.20458,0.0129,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839
219,12387.1,1.23054,0.73774,0.00687,0.81854,0.65786,0.73619,0.45454,1.51961,1.20806,0.0129,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
220,12631.3,1.22827,0.73581,0.00694,0.82347,0.655,0.73691,0.45501,1.51886,1.20763,0.01289,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
221,12881.6,1.22511,0.73401,0.00689,0.81893,0.65875,0.73715,0.45518,1.51853,1.20789,0.0129,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
222,13128.5,1.2287,0.74005,0.00683,0.82364,0.65804,0.73728,0.45572,1.51845,1.21088,0.01289,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707
223,13373.3,1.22282,0.7235,0.00682,0.82613,0.65839,0.73775,0.45631,1.5196,1.21157,0.01291,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
224,13622.3,1.22263,0.72805,0.00679,0.82525,0.65947,0.73741,0.45622,1.51895,1.21327,0.01292,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641
225,13873.4,1.21872,0.72236,0.00676,0.82501,0.65918,0.73764,0.45691,1.51861,1.21608,0.0129,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
226,14122.1,1.21946,0.71936,0.00671,0.82608,0.65904,0.7373,0.45652,1.51964,1.21584,0.01294,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
227,14369.1,1.20514,0.71703,0.0068,0.82346,0.66089,0.73734,0.45673,1.5187,1.21793,0.01294,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
228,14623,1.20516,0.71346,0.00673,0.82543,0.65859,0.73785,0.45717,1.51879,1.22026,0.01294,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509
229,14875,1.20023,0.71064,0.00663,0.82652,0.65911,0.73791,0.45717,1.51863,1.22343,0.01294,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
230,15129,1.20409,0.71178,0.00663,0.82734,0.65885,0.73786,0.45703,1.51879,1.22542,0.01294,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443
231,15379.8,1.19865,0.71137,0.00661,0.82789,0.65661,0.73737,0.45699,1.51724,1.22979,0.01293,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
232,15632.5,1.18694,0.70785,0.00668,0.83093,0.65536,0.73734,0.45784,1.51651,1.2329,0.01291,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
233,15887.3,1.19129,0.69706,0.00659,0.82892,0.65668,0.73748,0.45779,1.51684,1.23465,0.01292,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
234,16137,1.18712,0.70198,0.00647,0.82274,0.66056,0.73769,0.45863,1.51742,1.23554,0.01294,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311
235,16383.6,1.17878,0.6859,0.00648,0.8196,0.66054,0.73734,0.45872,1.5176,1.23731,0.01296,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
236,16635.7,1.18195,0.69424,0.00649,0.82845,0.65799,0.73747,0.45897,1.51929,1.23663,0.01299,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245
237,16886.7,1.17228,0.68317,0.00652,0.81876,0.66393,0.73752,0.45952,1.51951,1.23867,0.013,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
238,17140.5,1.17166,0.68931,0.00645,0.81807,0.665,0.73789,0.4597,1.52026,1.23818,0.01302,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
239,17386.7,1.16175,0.6854,0.00644,0.82331,0.66318,0.73803,0.45998,1.51978,1.24015,0.01302,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
240,17636.2,1.16411,0.68582,0.00639,0.81897,0.66646,0.73833,0.46013,1.51927,1.24246,0.01302,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113
241,17886.6,1.16794,0.67485,0.00645,0.82006,0.66653,0.73886,0.46034,1.51873,1.24347,0.01302,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
242,18136.6,1.15677,0.67146,0.00642,0.82017,0.66429,0.73908,0.46077,1.5181,1.24707,0.01301,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047
243,18390.9,1.15179,0.67002,0.00638,0.81752,0.66589,0.73851,0.46123,1.52044,1.24544,0.01306,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
244,18637.6,1.15128,0.66832,0.00634,0.82015,0.665,0.7389,0.46151,1.51918,1.24941,0.01305,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
245,18883.2,1.15393,0.66902,0.0064,0.82235,0.66464,0.73904,0.46173,1.52002,1.25106,0.01307,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
246,19127.2,1.14732,0.66875,0.00628,0.81754,0.66786,0.73874,0.46171,1.51798,1.25608,0.01303,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915
247,19376.6,1.13649,0.66076,0.00631,0.81925,0.66607,0.73833,0.4623,1.51744,1.25799,0.01303,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
248,19623.2,1.13831,0.65671,0.00625,0.82215,0.665,0.73806,0.46222,1.51742,1.25811,0.01306,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849
249,19869.8,1.13269,0.65073,0.00622,0.82186,0.66321,0.73803,0.46225,1.51696,1.26295,0.01304,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
250,20111.7,1.13325,0.65438,0.00623,0.81945,0.66571,0.73765,0.4625,1.51622,1.26866,0.01304,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
251,20355.8,1.12796,0.64422,0.00617,0.81705,0.66589,0.73734,0.4627,1.51593,1.27166,0.01305,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
252,20598.7,1.12306,0.64658,0.00608,0.81635,0.66661,0.73839,0.46345,1.51502,1.27373,0.01303,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717
253,20844.3,1.12035,0.64749,0.00606,0.82191,0.66589,0.73836,0.46353,1.51476,1.27596,0.01304,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
254,21088,1.12524,0.65044,0.00602,0.81973,0.66679,0.7382,0.4639,1.51417,1.27886,0.01304,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651
255,21334.5,1.11272,0.63896,0.0061,0.82053,0.66458,0.73783,0.46472,1.51489,1.27926,0.01309,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
256,21578.2,1.11373,0.63848,0.00603,0.82022,0.66625,0.73798,0.46488,1.51494,1.28141,0.0131,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
257,21821.6,1.10726,0.63139,0.00599,0.8243,0.66536,0.73839,0.46499,1.5147,1.28537,0.01311,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
258,22065.2,1.10184,0.62616,0.0061,0.82173,0.66661,0.73882,0.46579,1.51417,1.28748,0.01308,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519
259,22311.9,1.09808,0.6241,0.00592,0.82502,0.66428,0.73871,0.46585,1.51369,1.29128,0.01308,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
260,22557.8,1.09924,0.62533,0.0058,0.83407,0.65706,0.73835,0.46596,1.51209,1.29663,0.01307,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453
261,22802.5,1.08838,0.61805,0.00583,0.82297,0.66464,0.73852,0.46606,1.51243,1.29841,0.01307,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
262,280.013,1.06664,0.60134,0.00563,0.82156,0.665,0.7388,0.46586,1.51292,1.29983,0.01308,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
263,546.593,1.07039,0.59026,0.00583,0.82421,0.66476,0.73838,0.46544,1.51342,1.30101,0.01308,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
264,813.463,1.08477,0.59944,0.00582,0.8253,0.66393,0.73828,0.46538,1.5144,1.30205,0.01311,0.003963,0.001321,0.003963,0.001321,0.003963,0.001321,0.003963,0.001321
265,1080.09,1.06746,0.59899,0.00578,0.82567,0.66308,0.73817,0.46518,1.51434,1.30512,0.0131,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
266,1348.29,1.07231,0.59973,0.00573,0.82433,0.66214,0.73767,0.46474,1.5155,1.3057,0.01312,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255
267,1616.4,1.07328,0.60539,0.00571,0.8241,0.66143,0.73689,0.46422,1.51615,1.30536,0.01314,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
268,1883.53,1.06633,0.59587,0.00569,0.82187,0.66125,0.73614,0.46439,1.51585,1.30786,0.01315,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
269,2138.72,1.06372,0.59267,0.00566,0.82279,0.66079,0.73636,0.46467,1.51636,1.3104,0.01318,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
270,2378.09,1.05986,0.58907,0.00563,0.82509,0.66107,0.73703,0.46527,1.5163,1.31272,0.01317,0.003369,0.001123,0.003369,0.001123,0.003369,0.001123,0.003369,0.001123
271,2617.39,1.06281,0.59235,0.00568,0.82667,0.66018,0.73626,0.46496,1.51625,1.31503,0.01318,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
272,2856.81,1.05517,0.58684,0.0056,0.82512,0.6625,0.73713,0.46543,1.51599,1.31607,0.01318,0.003171,0.001057,0.003171,0.001057,0.003171,0.001057,0.003171,0.001057
273,3097.28,1.053,0.59069,0.00565,0.82559,0.66268,0.73683,0.46552,1.51655,1.31826,0.01318,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
274,3338.4,1.04534,0.5853,0.0055,0.82245,0.66375,0.73603,0.4651,1.51621,1.32083,0.01319,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
275,3579.31,1.04073,0.57719,0.00547,0.82417,0.66482,0.7359,0.46542,1.51522,1.32535,0.01318,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
276,3820.05,1.03542,0.57312,0.00544,0.8229,0.66625,0.73604,0.46559,1.51586,1.32616,0.01317,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925
277,4059.43,1.03622,0.57572,0.00555,0.82232,0.66571,0.7366,0.46619,1.51502,1.32802,0.01318,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
278,4297.46,1.02905,0.56791,0.00547,0.82295,0.66536,0.73659,0.46616,1.51355,1.33167,0.01314,0.002577,0.000859,0.002577,0.000859,0.002577,0.000859,0.002577,0.000859
279,4537.45,1.01882,0.5592,0.00533,0.82325,0.66538,0.73631,0.466,1.513,1.33517,0.01314,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
280,4777.62,1.0176,0.56085,0.0054,0.82203,0.66973,0.73656,0.46607,1.51239,1.33749,0.01315,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
281,5019.89,1.02225,0.56077,0.00533,0.82376,0.67,0.7366,0.46597,1.51289,1.3375,0.01315,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
282,5260.31,1.01994,0.56885,0.00538,0.82244,0.67107,0.73641,0.46644,1.51271,1.33853,0.01316,0.002181,0.000727,0.002181,0.000727,0.002181,0.000727,0.002181,0.000727
283,5500.02,1.01849,0.56266,0.00537,0.821,0.67162,0.73684,0.46692,1.51216,1.34154,0.01315,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
284,5740.62,1.01238,0.55671,0.00527,0.81949,0.67179,0.73669,0.46726,1.5126,1.34133,0.01315,0.001983,0.000661,0.001983,0.000661,0.001983,0.000661,0.001983,0.000661
