epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
142,39487.5,1.31023,0.83182,0.00793,0.81778,0.67077,0.75851,0.47097,1.47986,1.09099,0.01261,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
143,39899.5,1.31436,0.83104,0.00781,0.81445,0.67097,0.75861,0.47152,1.47984,1.09104,0.01262,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
144,40310.4,1.31011,0.82963,0.00783,0.82205,0.66714,0.75888,0.47178,1.47941,1.09229,0.01264,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281
145,40721.1,1.30457,0.81495,0.00785,0.82298,0.66714,0.7591,0.47196,1.47809,1.09404,0.01261,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
146,41137.1,1.29453,0.81065,0.00771,0.83789,0.65899,0.75927,0.47232,1.47853,1.09347,0.01263,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215
147,41547.3,1.30196,0.80444,0.00781,0.83853,0.65964,0.75908,0.47235,1.47936,1.09193,0.01267,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
148,41957.7,1.29298,0.80571,0.00782,0.83071,0.66375,0.75902,0.47205,1.47902,1.09382,0.01267,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
149,42364.7,1.29748,0.80621,0.00775,0.84146,0.65774,0.75931,0.4728,1.47865,1.093,0.01269,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
150,42775.6,1.28148,0.80533,0.00769,0.83651,0.66107,0.75923,0.47359,1.47934,1.09238,0.0127,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083
151,43181.9,1.28342,0.79362,0.00769,0.8292,0.66786,0.75977,0.47418,1.4795,1.09186,0.01272,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
152,43590.7,1.28166,0.79965,0.00765,0.82683,0.67125,0.75999,0.47452,1.48035,1.09278,0.01276,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017
153,43998.7,1.27665,0.79491,0.00767,0.82348,0.67475,0.75988,0.47457,1.48008,1.09276,0.01274,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
154,44410.7,1.28441,0.79098,0.00758,0.82301,0.67343,0.76008,0.47525,1.48095,1.09213,0.01277,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
155,44824.8,1.26781,0.79241,0.00755,0.82761,0.67054,0.76012,0.47566,1.47909,1.09431,0.01275,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
156,580.747,1.21801,0.74416,0.00714,0.82512,0.67321,0.76059,0.47585,1.47804,1.09695,0.01273,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885
157,1131.7,1.25442,0.76746,0.0076,0.82383,0.67304,0.76089,0.47616,1.47909,1.09534,0.01277,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
158,1683.86,1.26949,0.77599,0.00752,0.82207,0.67568,0.76132,0.47618,1.47915,1.09555,0.01277,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819
159,2220.85,1.25225,0.78705,0.00754,0.82319,0.67661,0.76176,0.47674,1.47866,1.09576,0.01278,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
160,2729.46,1.26459,0.80097,0.00774,0.82358,0.67679,0.76155,0.47711,1.4795,1.09544,0.01279,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
161,3236.26,1.26071,0.78752,0.0076,0.82685,0.67464,0.76156,0.47729,1.47804,1.0986,0.01276,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
162,3743.14,1.2723,0.78415,0.00759,0.83098,0.67162,0.76191,0.47769,1.47834,1.09734,0.01277,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687
163,4251.56,1.26254,0.79018,0.00753,0.82935,0.67304,0.76216,0.47763,1.47805,1.09829,0.01278,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
164,4758.42,1.25947,0.78689,0.00764,0.82518,0.67938,0.76257,0.47866,1.47815,1.09778,0.01277,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621
165,5264.72,1.26153,0.7962,0.0076,0.82509,0.67946,0.76226,0.4785,1.47629,1.09935,0.01277,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
166,5770.67,1.24839,0.7772,0.00748,0.82615,0.67886,0.76231,0.47872,1.47534,1.1006,0.01275,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
167,6278.64,1.24811,0.78282,0.00741,0.82588,0.67844,0.76229,0.47925,1.47474,1.10152,0.01276,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
168,6787.93,1.2495,0.7762,0.00747,0.82671,0.67898,0.76229,0.47899,1.47484,1.10169,0.01277,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489
169,7296.5,1.24072,0.76572,0.00739,0.82942,0.67839,0.76255,0.47985,1.4741,1.10065,0.01278,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
170,7805.16,1.24064,0.76999,0.00733,0.82679,0.67821,0.76275,0.47985,1.4754,1.10213,0.0128,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423
171,8314.1,1.23946,0.76614,0.00728,0.83091,0.67743,0.76345,0.48052,1.47518,1.1029,0.01279,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
172,8820.81,1.243,0.76555,0.00734,0.83491,0.67642,0.7637,0.48086,1.47235,1.1073,0.01276,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
173,9329.37,1.23197,0.75739,0.00727,0.83716,0.67658,0.76405,0.48126,1.47152,1.10639,0.01278,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
174,9836.09,1.23091,0.76068,0.00726,0.83092,0.68143,0.76365,0.48112,1.47146,1.10896,0.01279,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291
175,10345.9,1.22993,0.75288,0.00728,0.83546,0.67819,0.76308,0.48125,1.47167,1.11144,0.01279,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
176,10852.5,1.22837,0.75584,0.00727,0.83496,0.67839,0.7632,0.48147,1.47222,1.11192,0.0128,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225
177,11359.7,1.22709,0.7574,0.00718,0.83745,0.67893,0.76398,0.48249,1.47161,1.11157,0.01281,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
178,11868.4,1.21332,0.75307,0.00724,0.8365,0.68066,0.76377,0.48262,1.47085,1.11162,0.01281,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
179,12377.5,1.21525,0.7424,0.00719,0.83824,0.68011,0.76409,0.48308,1.46882,1.11609,0.01276,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
180,12884.6,1.20697,0.73605,0.00711,0.82986,0.68283,0.76405,0.48311,1.46907,1.11662,0.01277,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093
181,13393.7,1.20701,0.73552,0.00711,0.83791,0.67571,0.76348,0.48279,1.47072,1.11685,0.01281,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
182,13901.1,1.20949,0.73547,0.00704,0.84272,0.67357,0.76301,0.48221,1.47001,1.12017,0.01279,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027
183,14408.6,1.2013,0.73447,0.00701,0.83966,0.67446,0.76268,0.4824,1.4691,1.12252,0.01279,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
184,14915.2,1.19749,0.72811,0.00705,0.8367,0.67661,0.76246,0.48251,1.4689,1.12508,0.01281,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
185,15422.9,1.19794,0.7254,0.00694,0.8417,0.675,0.76257,0.48333,1.46833,1.1259,0.01281,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
186,15931.3,1.19386,0.72125,0.00682,0.83991,0.67643,0.76275,0.48369,1.46838,1.12742,0.01282,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895
187,16441.5,1.1881,0.72999,0.00694,0.84261,0.67588,0.76381,0.48512,1.46866,1.12648,0.01283,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
188,16950.2,1.18481,0.70582,0.00693,0.8397,0.68071,0.76546,0.48588,1.46884,1.12676,0.01283,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829
189,17457,1.18384,0.70826,0.007,0.84188,0.67964,0.76528,0.48642,1.46857,1.1273,0.01283,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
190,17966,1.17513,0.71251,0.00694,0.8414,0.6802,0.76605,0.48677,1.46956,1.12648,0.01287,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
191,18476.9,1.18021,0.71236,0.00693,0.83857,0.68179,0.76599,0.48761,1.46911,1.12799,0.01287,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
192,18986.3,1.16459,0.69701,0.0068,0.83843,0.68125,0.76635,0.48792,1.46902,1.12863,0.01287,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697
193,19494.2,1.17071,0.69042,0.00679,0.83927,0.68196,0.76628,0.48787,1.46913,1.12969,0.01288,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
194,20002.8,1.15913,0.6896,0.00679,0.84094,0.68,0.76649,0.48786,1.46836,1.13283,0.01288,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631
195,20510.6,1.16338,0.69829,0.00684,0.84101,0.67914,0.76647,0.4877,1.46804,1.13394,0.01291,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
196,21019.7,1.15807,0.69483,0.00677,0.84186,0.67857,0.76623,0.48832,1.46943,1.1337,0.01296,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
197,21528.4,1.15097,0.68242,0.00672,0.84117,0.67995,0.76607,0.4886,1.46904,1.13432,0.01296,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
198,22035.8,1.15045,0.68459,0.00667,0.83996,0.68321,0.76565,0.48903,1.468,1.136,0.01296,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499
199,22542.4,1.14706,0.67485,0.00672,0.84512,0.6801,0.76622,0.48985,1.46611,1.13892,0.01295,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
200,23049,1.13953,0.67367,0.00661,0.84712,0.67681,0.76593,0.49029,1.46518,1.14308,0.01296,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433
201,23555.8,1.14705,0.67047,0.00656,0.84654,0.67714,0.76577,0.49044,1.46587,1.14596,0.01296,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
202,24063.4,1.13279,0.67381,0.00659,0.84718,0.6771,0.76553,0.49047,1.46611,1.14804,0.01295,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
203,24572.7,1.13929,0.66581,0.00657,0.84873,0.67571,0.76536,0.49103,1.46694,1.1482,0.01298,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
204,25079.4,1.13101,0.66452,0.00648,0.85167,0.67568,0.76513,0.49094,1.46709,1.15073,0.01298,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301
205,25588.2,1.13242,0.65656,0.00647,0.85203,0.67429,0.76465,0.49108,1.46528,1.15365,0.01295,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
206,26095.9,1.12638,0.65771,0.00646,0.84864,0.67554,0.76459,0.49118,1.46516,1.15342,0.01296,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235
207,26604.1,1.11896,0.64978,0.00645,0.84835,0.67529,0.76447,0.49116,1.46588,1.15546,0.01294,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
208,27112.4,1.11633,0.6541,0.00645,0.84939,0.67643,0.76471,0.49172,1.46609,1.15695,0.01297,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
209,27620.5,1.11777,0.64721,0.00631,0.8479,0.67793,0.76496,0.49216,1.46518,1.16149,0.01298,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
210,28129,1.11398,0.64638,0.0064,0.84634,0.67893,0.76515,0.49224,1.46634,1.16241,0.01299,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103
211,28636.6,1.11136,0.64479,0.00639,0.84801,0.67625,0.76492,0.49241,1.4657,1.16443,0.01299,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
212,29145.9,1.10009,0.63791,0.00631,0.84055,0.67871,0.76471,0.49279,1.46529,1.16735,0.013,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037
213,29654.7,1.10133,0.63649,0.00627,0.84856,0.67441,0.76384,0.49242,1.46494,1.17177,0.013,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
214,30163.1,1.09842,0.63471,0.00626,0.84389,0.67804,0.76326,0.49253,1.46379,1.17566,0.01299,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
215,30669.8,1.09637,0.63154,0.00623,0.8451,0.67607,0.76296,0.49266,1.46461,1.17762,0.01301,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
216,31177.4,1.08935,0.62987,0.00617,0.84566,0.67643,0.76288,0.49312,1.46551,1.17588,0.01306,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905
217,31684.8,1.08866,0.63208,0.00612,0.8519,0.67357,0.7632,0.49356,1.46571,1.17674,0.01308,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
218,32193,1.08354,0.62151,0.00616,0.84888,0.67607,0.76268,0.49404,1.46421,1.18207,0.01307,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839
219,32702,1.07767,0.62216,0.00621,0.84881,0.67696,0.76242,0.49423,1.46375,1.18518,0.01306,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
220,33210.2,1.08648,0.63077,0.00619,0.84509,0.67946,0.76294,0.49489,1.46403,1.18529,0.01309,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
221,33720.5,1.0705,0.61849,0.00608,0.84591,0.67982,0.76252,0.49518,1.46579,1.18633,0.01312,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
222,34228.5,1.0661,0.6054,0.00603,0.84259,0.68286,0.76257,0.49479,1.46625,1.18615,0.01314,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707
223,573.717,0.99469,0.55543,0.00553,0.8454,0.68232,0.76256,0.49479,1.46546,1.19233,0.01313,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
224,1123.08,1.0236,0.56335,0.00584,0.84498,0.68143,0.76251,0.49501,1.46474,1.19362,0.01315,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641
225,1672.11,1.03709,0.56915,0.00577,0.84433,0.68161,0.76214,0.49492,1.46382,1.19785,0.01315,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
226,2203.37,1.03071,0.56985,0.00586,0.84294,0.68334,0.76221,0.49492,1.46461,1.19918,0.01316,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
227,2708.43,1.03278,0.58709,0.00597,0.84391,0.68257,0.76232,0.49509,1.46538,1.19727,0.01318,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
228,3213.16,1.02948,0.57272,0.00579,0.8435,0.68334,0.76222,0.49562,1.4662,1.19978,0.01321,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509
229,3717.39,1.03834,0.58042,0.00579,0.83916,0.68268,0.76231,0.49578,1.46568,1.20242,0.01321,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
230,4223.02,1.03023,0.57789,0.00574,0.84637,0.68143,0.7629,0.49657,1.46424,1.20437,0.01319,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443
231,4728.21,1.02833,0.58318,0.00586,0.84266,0.68286,0.76258,0.49673,1.4644,1.20622,0.0132,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
232,5232.68,1.02626,0.58366,0.00581,0.84279,0.68375,0.76234,0.49673,1.46559,1.20474,0.01323,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
233,5735.88,1.01761,0.56883,0.00575,0.83952,0.68473,0.7619,0.49655,1.46501,1.20771,0.01324,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
234,6240.71,1.0184,0.56967,0.00571,0.83844,0.68696,0.76145,0.49651,1.46544,1.21073,0.01325,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311
235,6746.37,1.01643,0.55999,0.00568,0.83527,0.68907,0.76154,0.49624,1.46603,1.21316,0.01326,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
236,7252.6,1.00889,0.56136,0.00566,0.83225,0.69107,0.76121,0.4962,1.46557,1.21637,0.01326,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245
237,7756.36,1.01085,0.56397,0.00564,0.83434,0.68786,0.76066,0.49588,1.46606,1.21964,0.01329,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
238,8261.02,1.00796,0.55782,0.00559,0.83178,0.69137,0.76039,0.49623,1.46634,1.2218,0.01328,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
239,8764.95,1.01452,0.56335,0.00564,0.83534,0.68911,0.76064,0.49677,1.46494,1.22614,0.01326,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
240,9269.08,1.00174,0.55554,0.00554,0.83463,0.69,0.76038,0.49737,1.46371,1.22965,0.01324,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113
241,9772.2,0.99502,0.55528,0.00553,0.83947,0.68679,0.7605,0.49719,1.46347,1.23428,0.01324,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
242,10277.6,0.99285,0.55028,0.00554,0.83921,0.68783,0.76059,0.49713,1.46334,1.23672,0.01325,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047
243,10781.4,0.9975,0.54938,0.00551,0.83901,0.68775,0.76017,0.49763,1.46304,1.23941,0.01326,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
244,11285.4,0.99273,0.54478,0.00546,0.83646,0.68982,0.76038,0.49791,1.46163,1.24479,0.01324,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
245,11790.3,0.97649,0.54879,0.00544,0.83203,0.69304,0.76047,0.49824,1.4627,1.24558,0.01325,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
246,12294.9,0.97704,0.54356,0.00542,0.83804,0.68893,0.76088,0.49932,1.46213,1.249,0.01324,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915
247,12799.6,0.97222,0.53442,0.00538,0.83474,0.69089,0.76012,0.49921,1.46369,1.24698,0.01328,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
248,13305.1,0.97024,0.53343,0.00535,0.842,0.6875,0.76057,0.49905,1.46385,1.25014,0.0133,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849
249,13811.6,0.97314,0.53344,0.00532,0.84535,0.68536,0.76036,0.49962,1.46356,1.25196,0.01329,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
250,14318.5,0.96536,0.53251,0.0053,0.83954,0.68953,0.76017,0.4994,1.46187,1.25782,0.01327,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
251,14826.8,0.95965,0.52802,0.0053,0.84672,0.68571,0.75986,0.49929,1.46249,1.2607,0.01329,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
252,15333.7,0.96201,0.5285,0.00524,0.84628,0.68621,0.75943,0.49903,1.46102,1.26662,0.01326,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717
253,15840.9,0.96079,0.52253,0.00517,0.84007,0.68847,0.75934,0.49928,1.4623,1.26955,0.01329,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
254,16346.8,0.95605,0.52418,0.00529,0.84111,0.68911,0.75967,0.50001,1.46309,1.26979,0.01331,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651
255,16853.1,0.9442,0.51436,0.00516,0.84559,0.68553,0.76007,0.50061,1.46353,1.27259,0.01331,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
256,17358.1,0.94336,0.51585,0.00519,0.84873,0.68268,0.75959,0.50096,1.46396,1.2757,0.01333,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
257,17862.1,0.93501,0.51777,0.00515,0.84557,0.68375,0.75939,0.50086,1.46341,1.28045,0.01331,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
258,18366.6,0.93617,0.51453,0.00512,0.84849,0.68357,0.75972,0.501,1.46254,1.28311,0.0133,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519
259,18870.9,0.92868,0.50174,0.00508,0.84693,0.68429,0.75996,0.50115,1.46217,1.28493,0.0133,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
260,19376,0.92904,0.50243,0.00504,0.8459,0.68421,0.7595,0.50183,1.46252,1.2876,0.01329,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453
261,19880.8,0.91852,0.49649,0.00501,0.84288,0.68492,0.75942,0.50223,1.46271,1.28867,0.0133,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
262,20387.4,0.92541,0.50637,0.00508,0.84369,0.68528,0.75914,0.50216,1.46293,1.2924,0.0133,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
263,20891.8,0.9213,0.50491,0.00503,0.84355,0.6865,0.75863,0.50244,1.46186,1.29603,0.01328,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
264,21397.1,0.91295,0.49158,0.00499,0.84648,0.68629,0.75941,0.50299,1.46143,1.29867,0.01328,0.003963,0.001321,0.003963,0.001321,0.003963,0.001321,0.003963,0.001321
265,21902.9,0.91355,0.49577,0.00497,0.84545,0.68643,0.75954,0.50274,1.46203,1.29853,0.01331,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
266,22409.4,0.90449,0.48734,0.00496,0.84586,0.685,0.75959,0.50281,1.46195,1.30227,0.01331,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255
267,22914.3,0.90198,0.48727,0.00491,0.84268,0.68585,0.75928,0.50293,1.46158,1.3066,0.01331,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
268,23419.4,0.90839,0.48864,0.00482,0.84585,0.68591,0.75918,0.50321,1.46129,1.31139,0.01329,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
269,23925.8,0.89538,0.48536,0.0049,0.84349,0.685,0.75851,0.50289,1.46204,1.31418,0.01332,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
270,24432,0.89874,0.48037,0.00483,0.84535,0.68286,0.75827,0.50325,1.46168,1.31805,0.01331,0.003369,0.001123,0.003369,0.001123,0.003369,0.001123,0.003369,0.001123
271,24937.5,0.88669,0.47761,0.00477,0.84364,0.68506,0.75766,0.50273,1.46135,1.32327,0.01331,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
272,25445,0.88915,0.47973,0.0048,0.84813,0.68313,0.7581,0.50324,1.46219,1.32437,0.01332,0.003171,0.001057,0.003171,0.001057,0.003171,0.001057,0.003171,0.001057
273,25951.2,0.88239,0.47024,0.00476,0.85006,0.68107,0.75878,0.50354,1.46076,1.33187,0.01331,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
274,26457.6,0.87547,0.46991,0.00473,0.8486,0.68162,0.75835,0.50352,1.46161,1.33573,0.01332,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
275,26963.9,0.87776,0.47353,0.00473,0.84978,0.68083,0.75806,0.50351,1.46107,1.33942,0.01332,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
276,27469.3,0.87081,0.46494,0.00458,0.8482,0.68036,0.75766,0.5037,1.4608,1.342,0.01334,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925
277,27976.6,0.87364,0.46609,0.00466,0.84794,0.68113,0.7572,0.50366,1.4603,1.34747,0.01337,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
278,28483.6,0.86789,0.46559,0.00467,0.85093,0.67992,0.75721,0.50401,1.46075,1.34978,0.01335,0.002577,0.000859,0.002577,0.000859,0.002577,0.000859,0.002577,0.000859
279,28992.8,0.86189,0.46135,0.00463,0.84619,0.6818,0.75686,0.50437,1.46178,1.35258,0.01336,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
280,29498.7,0.85841,0.4597,0.00456,0.84994,0.67982,0.75692,0.50493,1.46161,1.35645,0.01337,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
281,30002.1,0.85818,0.46156,0.00458,0.84682,0.67819,0.75623,0.5051,1.461,1.3593,0.01337,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
282,30506.5,0.86259,0.45909,0.0046,0.84828,0.68,0.75649,0.50553,1.4604,1.36216,0.01337,0.002181,0.000727,0.002181,0.000727,0.002181,0.000727,0.002181,0.000727
283,31012.2,0.84942,0.45925,0.00451,0.8461,0.67935,0.75614,0.50544,1.45983,1.36653,0.01336,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
284,31515.7,0.84955,0.45756,0.00446,0.84799,0.67946,0.75613,0.50574,1.45926,1.36985,0.01337,0.001983,0.000661,0.001983,0.000661,0.001983,0.000661,0.001983,0.000661
